neo_reference_id,name,absolute_magnitude_h,min_diameter_m,max_diameter_m,close_approach_date,epoch_date_close_approach,miss_distance_km,relative_velocity_kph,is_potentially_hazardous,is_sentry_object
54390821,(2023 TQ),25.7,19.2555078188,43.0566244241,2023-10-06,1696609740000,2261480.799450485,47607.6430175998,False,False
54390822,(2023 TU),28.02,6.615382752,14.7924455306,2023-10-06,1696561920000,2347503.524084253,29477.603301614,False,False
54392066,(2023 TL3),25.41,22.0067027115,49.2084832235,2023-10-06,1696579800000,896384.064170738,58302.7223626292,False,True
54392069,(2023 TO3),27.8,7.3207398935,16.3696720474,2023-10-06,1696599780000,797496.416389941,49283.818026511,False,False
54392644,(2023 TA6),26.91,11.0294784532,24.6626635778,2023-10-06,1696625640000,2927151.75231387,35619.2638442259,False,False
54393141,(2023 TY8),25.98,16.9260249457,37.8477423675,2023-10-06,1696609800000,5653897.021889438,51384.2280592626,False,False
54404383,(2023 VS6),21.43,137.5798959325,307.6379996423,2023-10-06,1696623660000,22485615.812525183,43849.6821036288,False,False
2274138,274138 (2008 FU6),17.77,742.2581530009,1659.7396869634,2023-10-08,1696796100000,50329492.6480956,57068.5699352225,False,False
3350777,(2006 UA),20.1,253.8370293645,567.5968528656,2023-10-08,1696737180000,19511930.05701039,65730.465399875,False,False
3648641,(2013 SO20),21.74,119.2765246442,266.7104172244,2023-10-08,1696745520000,70493787.30142754,65479.012192507,False,False
3694459,(2014 UZ56),25.5,21.113244479,47.2106498806,2023-10-08,1696790160000,71445730.63821588,68291.1713963095,False,False
3710915,(2015 DE1),23.3,58.1507039646,130.0289270043,2023-10-08,1696751460000,70888582.73746276,80677.2667835419,False,False
3781886,(2017 SV14),23.26,59.2318062676,132.4463452445,2023-10-08,1696724160000,39071869.6159733,36269.8267175863,False,False
3840794,(2019 GP1),26.08,16.164228334,36.1443133586,2023-10-08,1696782960000,36284479.479229696,26569.6830908441,False,False
54374157,(2015 DV315),16.87,1123.453176718,2512.1176726795,2023-10-08,1696801740000,48411587.696673565,60800.9913388739,False,False
54381674,(2023 RA5),22.26,93.8760865307,209.9133109443,2023-10-08,1696807500000,15968472.390005298,54528.760599093,False,False
54383285,(2023 RG10),25.35,22.6232490554,50.5871227598,2023-10-08,1696726920000,12355139.12870084,9474.1057920819,False,False
54384206,(2023 RK16),21.39,140.1376971662,313.3574170739,2023-10-08,1696788960000,41762575.84611886,29183.2367396834,False,False
54384754,(2023 RL21),25.14,24.9203981441,55.7237042765,2023-10-08,1696765020000,9397723.48792938,32395.2485081796,False,False
54384764,(2023 SA1),25.69,19.3443872046,43.2553647725,2023-10-08,1696753920000,6845421.182925115,21217.2151021545,False,False
54385235,(2023 SM1),23.76,47.0494961121,105.2058716137,2023-10-08,1696759920000,27044458.74478161,21985.6867637346,False,False
54391005,(2023 TA1),26.54,13.0784108584,29.2442157171,2023-10-08,1696769460000,3572230.573331542,30015.2353323878,False,True
54392417,(2023 TL4),20.05,259.7496533301,580.817881978,2023-10-08,1696760040000,4805121.208264305,123996.6707494133,True,False
54392418,(2023 TM4),25.2,24.2412481101,54.2050786336,2023-10-08,1696769880000,14139220.587444602,31602.6791918789,False,False
54392429,(2023 TD5),23.27,58.9596608383,131.8378095647,2023-10-08,1696735140000,32901405.299697146,45886.2871504057,False,False
54392635,(2023 TS5),27.99,6.7074118933,14.9982289464,2023-10-08,1696774500000,3443024.14963465,27033.1187713286,False,False
54392944,(2023 TJ8),27.41,8.7610261497,19.5902500233,2023-10-08,1696781940000,3990969.746851737,29069.9176373741,False,False
54393415,(2023 TY10),28.72,4.7924211552,10.7161794798,2023-10-08,1696780980000,587287.458420954,55875.9563822563,False,True
54397464,(2023 UA4),26.33,14.4063836669,32.2136531891,2023-10-08,1696727220000,4934916.239740499,42631.0139152238,False,False
54402009,(2023 US10),22.76,74.5684260968,166.7400697275,2023-10-08,1696799340000,50746951.3685671,15532.1727652097,False,False
54487286,(2024 TX2),23.86,44.9319199631,100.470827397,2023-10-08,1696754460000,51122002.787961,78127.1775150905,False,False
2775475,775475 (2006 UA),20.11,252.6707541538,564.9889822141,2023-10-08,1696737180000,19511930.042050604,65730.4653598063,False,False
2397474,397474 (2007 PP6),17.11,1005.900390178,2249.2616510316,2023-10-09,1696870380000,73507503.60690054,78425.8215538511,False,False
3390108,(2007 UM12),21.51,132.6034967669,296.5104328249,2023-10-09,1696873020000,11584506.869494446,26293.3911763945,False,False
3747991,(2016 FX2),23.64,49.7227312909,111.1834071935,2023-10-09,1696884300000,53589459.49413137,23769.4396998099,False,False
3773988,(2017 HF),26.7,12.14940408,27.1668934089,2023-10-09,1696840800000,68499016.88498913,27794.573919925,False,False
3788124,(2017 UD8),24.05,41.1675457307,92.0534307207,2023-10-09,1696819620000,49509017.08632665,38673.3801740069,False,False
54101721,(2020 YK3),27.17,9.7848681194,21.8796302659,2023-10-09,1696876980000,33410667.924568992,7940.0575427941,False,True
54383290,(2023 RA11),21.4,139.4938229344,311.9176705226,2023-10-09,1696810680000,57674689.43769035,40865.0798372962,False,False
54384219,(2023 RL19),21.77,117.639989374,263.0510131126,2023-10-09,1696836060000,19211103.49079037,97209.2398296532,False,False
54390662,(2023 TL),24.53,33.0031183358,73.7972160683,2023-10-09,1696847280000,3173908.831264474,50120.224546369,False,False
54390820,(2023 TR),26.12,15.8691979174,35.4846052917,2023-10-09,1696889040000,1586639.721552905,26820.8319174538,False,False
54393152,(2023 TY9),24.96,27.0741590945,60.5396601689,2023-10-09,1696855080000,1874377.955166836,64668.3176253139,False,False
54393978,(2023 TM15),26.83,11.4433973069,25.5882142717,2023-10-09,1696875660000,3037701.13749286,61454.7751226965,False,True
54395021,(2023 TN22),25.52,20.9196770901,46.7778200408,2023-10-09,1696842720000,6633855.985626495,33132.7056731799,False,False
54395025,(2023 UF),27.89,7.023522477,15.7050737,2023-10-09,1696809840000,1870992.301052357,37531.7623649873,False,False
54395895,(2023 UV),23.78,46.618143739,104.2413383852,2023-10-09,1696827000000,18443077.70519256,120722.1634496819,False,True
3354740,(2006 UL185),21.3,146.0679642714,326.6178974458,2023-10-10,1696969200000,33691526.585975446,57256.2144107233,False,False
3651224,(2013 TC136),19.57,324.0074353942,724.5026507569,2023-10-10,1696911120000,69415712.48028082,39817.6266115188,False,False
3781408,(2017 RP2),23.62,50.182810059,112.2121745938,2023-10-10,1696958100000,42690210.69589558,44495.302781088,False,False
3879167,(2019 TA7),26.3,14.6067964271,32.6617897446,2023-10-10,1696900320000,48048608.3317157,75729.0503240096,False,False
2625991,625991 (2006 UL185),21.41,138.852907036,310.4845390059,2023-10-10,1696969200000,33691515.381094985,57256.2603912517,False,False
54384761,(2023 RP21),22.65,78.4431412448,175.404196192,2023-10-10,1696949640000,24720110.816764023,61717.6738888585,False,False
54386467,(2023 SJ2),22.65,78.4431412448,175.404196192,2023-10-10,1696929540000,55996069.66024517,13370.8983490299,False,False
54389208,(2023 SW7),21.72,120.3801767384,269.1782583305,2023-10-10,1696919460000,33122744.683269236,52454.8045616267,False,False
54390666,(2023 TO),26.26,14.8783570477,33.2690177523,2023-10-10,1696912980000,1451769.881532701,38420.2196868859,False,False
54392425,(2023 TZ4),25.37,22.4158378614,50.1233372306,2023-10-10,1696978860000,4123083.664991227,31240.10998818,False,False
54392656,(2023 TA7),24.85,28.4809831332,63.6854143519,2023-10-10,1696921260000,4747441.819673282,37537.1096939586,False,False
54392942,(2023 TG8),28.1,6.3760978988,14.2573883328,2023-10-10,1696969320000,1167303.832048854,45072.862806631,False,True
54392943,(2023 TH8),26.42,13.8214935879,30.905799213,2023-10-10,1696980180000,940717.168548433,106320.4817462928,False,False
54399490,(2023 TZ65),29.63,3.1517733326,7.0475794214,2023-10-10,1696904820000,179903.600981831,77720.284241302,False,False
54395022,(2023 UD),27.47,8.5222638645,19.0563613233,2023-10-10,1696981260000,1929554.945387434,36010.9163583954,False,False
54396408,(2023 UC2),26.77,11.7639989374,26.3051013113,2023-10-10,1696955220000,3108109.315169212,57890.5018424813,False,False
54494719,(2024 UJ1),26.75,11.8728498794,26.5484994169,2023-10-10,1696931160000,67054183.55749258,73277.5636589364,False,False
3428532,(2008 SZ150),24.02,41.7402433392,93.3340215038,2023-10-11,1697000100000,32949367.79799891,55766.6248059914,False,False
3553062,(2010 XA11),26.1,16.0160337979,35.8129403019,2023-10-11,1697038560000,47908975.13095704,29720.0034498022,False,False
3728567,(2015 SS2),25.8,18.388867207,41.1187571041,2023-10-11,1697035560000,35051534.21115481,32662.0998973569,False,False
3753721,(2016 KB4),20.25,236.8944993559,529.7122040557,2023-10-11,1697041260000,40846549.9556118,58513.5019709392,False,False
3781448,(2017 RJ15),21.85,113.3848360975,253.5362011316,2023-10-11,1696998540000,55659207.31582871,32171.95559467,False,False
54376261,(2023 OO4),20.51,210.1623793224,469.9373664779,2023-10-11,1696984440000,33087327.74658162,27979.2993275125,False,False
54383292,(2023 RD11),24.64,31.3729224956,70.151987353,2023-10-11,1697056500000,4906521.995542593,34315.0311051532,False,False
54385786,(2023 SQ2),25.97,17.0041519271,38.0224396088,2023-10-11,1697028240000,11055579.69436982,16564.9783886164,False,False
54390631,(2023 TE),26.93,10.928359587,24.436554919,2023-10-11,1696999020000,1627407.400055742,20085.1159033832,False,False
54391022,(2023 TS1),24.14,39.496169372,88.3161195666,2023-10-11,1697064660000,12977753.40605252,37033.2601269383,False,False
54391037,(2023 TF2),25.45,21.6050351196,48.3103271838,2023-10-11,1696989780000,3651416.660346523,68555.2586694228,False,False
54392210,(2023 TF4),26.79,11.6561459469,26.0639346928,2023-10-11,1697061120000,2292627.988531492,31393.9448086631,False,False
54393988,(2023 TA16),28.2,6.0891262211,13.6157001539,2023-10-11,1697064180000,755509.545166178,70493.1378370214,False,True
54395023,(2023 TP22),22.8,73.2073989347,163.696720474,2023-10-11,1697004300000,6393148.584699543,49957.9025341799,False,False
54396393,(2023 UQ1),26.47,13.5068779833,30.2022973344,2023-10-11,1697010360000,3702014.938479605,30135.5433122428,False,False
54397154,(2023 UM3),25.02,26.3363130952,58.8897863577,2023-10-11,1697022360000,6108588.213758661,51243.6542344463,False,False
54399487,(2023 UY8),25.96,17.0826395263,38.1979432159,2023-10-11,1697036460000,1820169.715872997,33933.3848804584,False,False
54399488,(2023 UZ8),26.79,11.6561459469,26.0639346928,2023-10-11,1697028720000,3394279.433990229,19868.8731051405,False,False
54434766,(2024 GO6),24.35,35.8554334193,80.1751864882,2023-10-11,1697058720000,49722765.97869345,19812.7046544321,False,False
3720002,(2015 KW120),26.0,16.7708462163,37.5007521798,2023-10-12,1697078220000,6967916.795771677,46921.3443801317,False,False
3836107,(2018 VT4),26.5,13.3215566698,29.7879062798,2023-10-12,1697098080000,49219037.00895248,51982.4477678238,False,False
54128968,(2021 EG),24.33,36.1871996599,80.917038355,2023-10-12,1697097480000,27140489.312601995,47705.5275261682,False,False
54387389,(2023 SV6),24.35,35.8554334193,80.1751864882,2023-10-12,1697138700000,21494400.207462102,23617.1698823692,False,False
54389198,(2023 SM7),24.53,33.0031183358,73.7972160683,2023-10-12,1697130420000,12217642.813836832,25025.9492876245,False,False
54389206,(2023 SU7),22.85,71.5409950884,159.9705281956,2023-10-12,1697128020000,16689433.967631333,26072.26098044,False,False
54390823,(2023 TT),24.07,40.7901194028,91.209479795,2023-10-12,1697149080000,11021597.59573274,56448.1959750173,False,False
54391019,(2023 TP1),24.68,30.8003021266,68.8715692826,2023-10-12,1697092620000,5333476.754967874,47671.9801851182,False,False
54392063,(2023 TF3),25.64,19.7949758664,44.2629116503,2023-10-12,1697153280000,4235068.411813293,70596.6330377581,False,False
54392073,(2023 TV3),27.76,7.4568426097,16.6740069728,2023-10-12,1697115120000,83294.134283903,51172.4103821021,False,True
54392946,(2023 TL8),25.16,24.6919265606,55.212826285,2023-10-12,1697117040000,3531652.465249569,35434.4787583404,False,False
54393153,(2023 TZ9),24.89,27.9611466062,62.5230245403,2023-10-12,1697069880000,4177661.381104392,54201.21733728,False,False
54393154,(2023 TA10),24.17,38.9542616126,87.1043769791,2023-10-12,1697090340000,6987167.737833479,33846.0859874074,False,False
54393156,(2023 TD10),22.73,75.605776236,169.0596551553,2023-10-12,1697137860000,21214062.62535644,36573.0910984782,False,False
54393986,(2023 TU15),29.16,3.9134066315,8.7506432516,2023-10-12,1697154360000,291593.47544234,43256.2941353909,False,True
54393997,(2023 TS16),26.0,16.7708462163,37.5007521798,2023-10-12,1697114280000,3568811.035299508,40214.172948548,False,False
54395031,(2023 UL),28.1,6.3760978988,14.2573883328,2023-10-12,1697136300000,2292332.113864206,33457.6467769429,False,True
54397149,(2023 UH3),24.47,33.9277435382,75.8647408746,2023-10-12,1697132640000,16679061.91347041,56527.2103847288,False,False
3076747,(2001 FR128),19.88,280.902093949,628.116177092,2023-10-13,1697215320000,39228263.31329315,110596.4520903684,False,False
3114028,(2002 CN15),20.8,183.8886720703,411.1875710413,2023-10-13,1697162820000,33141654.422509138,63922.6160114033,False,False
3126185,(2002 JQ100),19.8,291.4439045349,651.6883821679,2023-10-13,1697239560000,50876323.307347365,84944.2999231127,False,False
3172327,(2004 BH11),23.95,43.1077123878,96.3917752536,2023-10-13,1697180340000,23476563.38308458,25925.4111866994,False,False
3428255,(2008 SD85),23.09,64.0552862945,143.2319744727,2023-10-13,1697187180000,47785565.86407924,47795.8247313635,False,False
3549679,(2010 UM),22.33,90.8981358201,203.2544107219,2023-10-13,1697239140000,34323010.7753558,10820.5822301565,False,False
3761477,(2016 UA26),23.85,45.1393162824,100.9345796654,2023-10-13,1697166420000,15179885.873154689,45311.3857537333,False,False
3796304,(2017 YV8),27.3,9.216265485,20.6081961232,2023-10-13,1697210700000,40402791.28632345,26051.883123441,False,True
54104555,(2021 AW1),22.9,69.9125232246,156.3291544087,2023-10-13,1697172480000,71918623.01397355,15953.0188141167,False,False
54178641,(2021 NT14),20.69,193.4438720459,432.5536477254,2023-10-13,1697217000000,7126366.760694039,30873.8338514676,True,False
54215217,(2021 VO),21.29,146.7421833608,328.1254971615,2023-10-13,1697160300000,16284723.902842294,35184.8396924892,False,False
54382902,(2023 RK9),23.28,58.6887658036,131.2320698525,2023-10-13,1697217060000,17771299.65864302,33767.6329253094,False,False
54383302,(2023 RW12),23.65,49.4942760925,110.67256584,2023-10-13,1697206560000,16898885.21238877,31297.6358216227,False,False
54383793,(2023 RC13),22.94,68.6364758671,153.4758257748,2023-10-13,1697193720000,33015372.90644691,11900.6886011723,False,False
54385804,(2023 SL3),23.02,66.1538275199,147.9244553064,2023-10-13,1697193540000,10244111.18099698,54333.1637197934,False,False
54387369,(2023 SF5),22.65,78.4431412448,175.404196192,2023-10-13,1697233020000,49143170.48371301,17443.7210769366,False,False
54391007,(2023 TC1),26.9,11.0803882126,24.7765012606,2023-10-13,1697165820000,4044327.372656756,29226.5073259273,False,False
54391011,(2023 TJ1),25.23,23.9086457171,53.4613570733,2023-10-13,1697174640000,7495512.400255433,32620.9194762128,False,False
54392206,(2023 TB4),26.86,11.2863880097,25.2371308101,2023-10-13,1697169960000,2601121.610146667,38220.2592370477,False,False
54392209,(2023 TD4),27.22,9.5621373284,21.3815890766,2023-10-13,1697237760000,2160038.618441568,23116.2065453196,False,False
54392428,(2023 TC5),24.73,30.0992016548,67.3038609686,2023-10-13,1697219820000,15281470.022542236,29004.6580502677,False,False
54392637,(2023 TU5),27.79,7.3545308935,16.4452310205,2023-10-13,1697222220000,1767998.924769623,30018.8588755741,False,False
54392940,(2023 TE8),26.06,16.3137940973,36.4787525725,2023-10-13,1697183700000,6586579.169161875,44414.2389239755,False,False
54393158,(2023 TG10),22.31,91.7392059155,205.1351006288,2023-10-13,1697162760000,55442588.88199894,55224.7238466893,False,False
54393982,(2023 TP15),26.0,16.7708462163,37.5007521798,2023-10-13,1697206800000,1115367.400968622,82517.5444528055,False,False
54395904,(2023 TM27),28.73,4.7704019801,10.6669431075,2023-10-13,1697209740000,514450.514445791,45160.7183000957,False,False
54415304,(2023 XC6),22.88,70.5594158373,157.7756502649,2023-10-13,1697221860000,17437661.64199803,22263.4856116667,False,False
54421068,(2024 AY4),21.65,124.3240005541,277.9969164738,2023-10-13,1697224080000,40926275.14847089,36558.6828365023,False,False
2162120,162120 (1998 SH36),20.65,197.0402621378,440.5954204445,2023-10-07,1696667460000,21191530.07449874,78884.3639812522,True,False
2162162,162162 (1999 DB7),19.99,267.026877056,597.0902489167,2023-10-07,1696687980000,68742317.07131955,30445.2715471926,True,False
3293790,(2005 TQ45),25.6,20.1629919443,45.0858206172,2023-10-07,1696673220000,48109884.57669407,64279.6848773327,False,False
3742876,(2016 CF137),25.79,18.4737463615,41.3085526634,2023-10-07,1696641540000,29313070.605418824,26872.0523571043,False,False
3872637,(2019 SL8),25.9,17.561231848,39.2681081809,2023-10-07,1696637220000,10926216.626743251,41590.5425737272,False,False
